created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699513630,2023-11-09T07:07:10Z,,23,,2630811,2023-12-09T07:07:10Z,,0FEKYGZVTG9D0Q2TP201YWMR7Y,,,
1699512728,2023-11-09T06:52:08Z,,23,,2630811,2023-12-09T06:52:08Z,,0FEKY8CJSYYQN735ATNMCFGBHS,,,
1699511826,2023-11-09T06:37:06Z,,23,,2630811,2023-12-09T06:37:06Z,,0FEKXZSFR48950YDKKTECDDSD4,,,
1699510925,2023-11-09T06:22:05Z,,23,,2630811,2023-12-09T06:22:05Z,,0FEKXQ6AF1JHNY6FFCRJJ7NF8Y,,,
1699510020,2023-11-09T06:07:00Z,,23,,2630811,2023-12-09T06:07:00Z,,0FEKXEJ8PQYTZ7B6ANWAVMP3NZ,,,
1699509115,2023-11-09T05:51:55Z,,23,,2630811,2023-12-09T05:51:55Z,,0FEKX5Y0D5QXNKJ943N0WVVFM5,,,
1699508213,2023-11-09T05:36:53Z,,23,,2630811,2023-12-09T05:36:53Z,,0FEKWXANEY4VC8ACNPZCSP15HP,,,
1699507308,2023-11-09T05:21:48Z,,23,,2630811,2023-12-09T05:21:49Z,,0FEKWMPRDCAYC808HVMHQ42AWF,,,
1699506404,2023-11-09T05:06:44Z,,23,,2630811,2023-12-09T05:06:44Z,,0FEKWC2P4KY27Q8C79ZR1XTPF3,,,
1699505500,2023-11-09T04:51:40Z,,23,,2630811,2023-12-09T04:51:40Z,,0FEKW3ER7G1YRJH7AM7WMFZMVW,,,
1699504597,2023-11-09T04:36:37Z,,23,,2630811,2023-12-09T04:36:37Z,,0FEKVTV50FR74HXTJ50RJVAK2A,,,
1699503692,2023-11-09T04:21:32Z,,23,,2630811,2023-12-09T04:21:32Z,,0FEKVJ710EZBY4TV00JYFNT75C,,,
1699502790,2023-11-09T04:06:30Z,,23,,2630811,2023-12-09T04:06:30Z,,0FEKV9KQWR3F76HX694N546C7Q,,,
1699501885,2023-11-09T03:51:25Z,,23,,2630811,2023-12-09T03:51:25Z,,0FEKV0ZGYAYTYGSA0VJ8ECV4B4,,,
1699500980,2023-11-09T03:36:20Z,,23,,2630811,2023-12-09T03:36:20Z,,0FEKTRBFNJ9G6AH9HS8DWS7YEP,,,
1699500076,2023-11-09T03:21:16Z,,23,,2630811,2023-12-09T03:21:16Z,,0FEKTFQHQS75BFXBZHMATZXJXK,,,
1699499173,2023-11-09T03:06:13Z,,23,,2630811,2023-12-09T03:06:13Z,,0FEKT73Z3SR9S0GZE6717AYP1T,,,
1699498272,2023-11-09T02:51:12Z,,23,,2630811,2023-12-09T02:51:12Z,,0FEKSYH4K8HZWYEBQ881Q8Q92W,,,
1699497367,2023-11-09T02:36:07Z,,23,,2630811,2023-12-09T02:36:07Z,,0FEKSNWWD48H2NRM125T1GEM8Q,,,
1699496462,2023-11-09T02:21:02Z,,23,,2630811,2023-12-09T02:21:02Z,,0FEKSD8MA7712REJPDXAKRBM9P,,,
1699495556,2023-11-09T02:05:56Z,,23,,2630811,2023-12-09T02:05:56Z,,0FEKS4MAANCS28NKXTJGBHCEZG,,,
1699494651,2023-11-09T01:50:51Z,,23,,2630811,2023-12-09T01:50:51Z,,0FEKRW01F6BMXVZW560GT0W37E,,,
1699493746,2023-11-09T01:35:46Z,,23,,2630811,2023-12-09T01:35:46Z,,0FEKRKBR0VFMYXQEKMYBVD41XZ,,,
1699492840,2023-11-09T01:20:40Z,,23,,2630811,2023-12-09T01:20:40Z,,0FEKRAQC0ZDM5ER1R8YQJJD1W2,,,
1699491935,2023-11-09T01:05:35Z,,23,,2630811,2023-12-09T01:05:35Z,,0FEKR2331CS4E46RJE9SZQFC6Q,,,
1699491033,2023-11-09T00:50:33Z,,23,,2630811,2023-12-09T00:50:33Z,,0FEKQSFQRBBRSD5HGY7323D21K,,,
1699490132,2023-11-09T00:35:32Z,,23,,2630811,2023-12-09T00:35:32Z,,0FEKQGWY39H85JXTVEBJAP78BH,,,
1699489229,2023-11-09T00:20:29Z,,23,,2630811,2023-12-09T00:20:29Z,,0FEKQ89FN145E8AGGD0T7S39K6,,,
1699488326,2023-11-09T00:05:26Z,,23,,2630811,2023-12-09T00:05:26Z,,0FEKPZNPKQQV0WCN0KHZWGDSNH,,,
1699487422,2023-11-08T23:50:22Z,,23,,2630811,2023-12-08T23:50:22Z,,0FEKPQ1WHFZA8EKM1EF12ENFEQ,,,
