created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699475681,2023-11-08T20:34:41Z,,24,,2630809,2023-12-08T20:34:41Z,,0FEKK72XCA2HSS00GKS58SW4W9,,,
1699474776,2023-11-08T20:19:36Z,,24,,2630809,2023-12-08T20:19:36Z,,0FEKJYERV8PPH626APXF4Z0M05,,,
1699473872,2023-11-08T20:04:32Z,,24,,2630809,2023-12-08T20:04:32Z,,0FEKJNTP8XHA7SQATESBT15BPJ,,,
1699472969,2023-11-08T19:49:29Z,,24,,2630809,2023-12-08T19:49:29Z,,0FEKJD77Z8XHCJDDWA8B8ZFJKM,,,
1699472065,2023-11-08T19:34:25Z,,24,,2630809,2023-12-08T19:34:25Z,,0FEKJ4K79840H5XA3F3MRKYAXV,,,
1699471163,2023-11-08T19:19:23Z,,25,,2630809,2023-12-08T19:19:23Z,,0FEKHW01JBREKWT8BG5KXAJJ9R,,,
1699470262,2023-11-08T19:04:22Z,,25,,2630809,2023-12-08T19:04:22Z,,0FEKHKD38P5D02EAN1XG0S6ZFW,,,
1699469360,2023-11-08T18:49:20Z,,25,,2630809,2023-12-08T18:49:20Z,,0FEKHASVVTY7TM9HRJCB8FPN4G,,,
1699468458,2023-11-08T18:34:18Z,,25,,2630809,2023-12-08T18:34:18Z,,0FEKH26JMBKGWH9F3QP5WPA0X7,,,
1699467557,2023-11-08T18:19:17Z,,25,,2630809,2023-12-08T18:19:17Z,,0FEKGSKF4WTQ9SSJNJHA03NCDC,,,
1699466654,2023-11-08T18:04:14Z,,25,,2630809,2023-12-08T18:04:14Z,,0FEKGH03H9XB4SPT7PG8B8Q2AB,,,
1699465753,2023-11-08T17:49:13Z,,25,,2630809,2023-12-08T17:49:13Z,,0FEKG8D0MDB1C35E3E46HJGCTY,,,
1699464850,2023-11-08T17:34:10Z,,25,,2630809,2023-12-08T17:34:10Z,,0FEKFZSCE5D5WFEHADETYY6VDT,,,
1699463948,2023-11-08T17:19:08Z,,25,,2630809,2023-12-08T17:19:08Z,,0FEKFQ67A2YP47MRE2RAK2BTM1,,,
1699463045,2023-11-08T17:04:05Z,,25,,2630809,2023-12-08T17:04:05Z,,0FEKFEJJ7MB0AXV7ZEYYNCAGTC,,,
1699462142,2023-11-08T16:49:02Z,,25,,2630809,2023-12-08T16:49:02Z,,0FEKF5YZ5RW8VCCTCPBHBQGAT4,,,
1699461240,2023-11-08T16:34:00Z,,24,,2630809,2023-12-08T16:34:00Z,,0FEKEXBM2966R86JYHHA4HXQ94,,,
1699460336,2023-11-08T16:18:56Z,,24,,2630809,2023-12-08T16:18:56Z,,0FEKEMQXJAD8M36MGJ1F0JBM8M,,,
1699459435,2023-11-08T16:03:55Z,,24,,2630809,2023-12-08T16:03:55Z,,0FEKEC4VZQ4KXN769XFSSRXVFE,,,
1699458530,2023-11-08T15:48:50Z,,24,,2630809,2023-12-08T15:48:50Z,,0FEKE3GKZYVX1X14375J360S56,,,
1699457625,2023-11-08T15:33:45Z,,24,,2630809,2023-12-08T15:33:45Z,,0FEKDTWFR6XJCW3G1GG3DGQHCV,,,
1699456721,2023-11-08T15:18:41Z,,24,,2630809,2023-12-08T15:18:41Z,,0FEKDJ8NJEVRGWZZPBE3831JQH,,,
1699455816,2023-11-08T15:03:36Z,,24,,2630809,2023-12-08T15:03:36Z,,0FEKD9MGHSKZSCM4FE74XY66FV,,,
1699454912,2023-11-08T14:48:32Z,,23,,2630809,2023-12-08T14:48:32Z,,0FEKD10PGCGBSVGBHC9HTYR9Y1,,,
1699454009,2023-11-08T14:33:29Z,,23,,2630809,2023-12-08T14:33:29Z,,0FEKCRD4DMQ6BPGKDXFNDD3F9T,,,
1699453106,2023-11-08T14:18:26Z,,24,,2630809,2023-12-08T14:18:26Z,,0FEKCFSC86YDS639JVK5RSNP6F,,,
1699452204,2023-11-08T14:03:24Z,,23,,2630809,2023-12-08T14:03:24Z,,0FEKC7638BZS2VDF3MBWB2M7PX,,,
1699451303,2023-11-08T13:48:23Z,,23,,2630809,2023-12-08T13:48:23Z,,0FEKBYK643YFP7AA9E45Y38G6Y,,,
1699450401,2023-11-08T13:33:21Z,,24,,2630809,2023-12-08T13:33:21Z,,0FEKBP0223QH9ZF4XSCKEFWJD6,,,
1699449498,2023-11-08T13:18:18Z,,23,,2630809,2023-12-08T13:18:18Z,,0FEKBDCB7BJTP2VGQ04RP8F69X,,,
1699448596,2023-11-08T13:03:16Z,,23,,2630809,2023-12-08T13:03:16Z,,0FEKB4S603GQYMKJ04HJYMR4BQ,,,
1699447694,2023-11-08T12:48:14Z,,23,,2630809,2023-12-08T12:48:14Z,,0FEKAW5Q7VMJRFTQCTZ7ND4RMN,,,
1699446791,2023-11-08T12:33:11Z,,22,,2630809,2023-12-08T12:33:11Z,,0FEKAKJAR4AJ84RZRJV0PJ0P28,,,
1699445886,2023-11-08T12:18:06Z,,22,,2630809,2023-12-08T12:18:06Z,,0FEKAAY3RDDD2V24EKMNYBE53Q,,,
1699444981,2023-11-08T12:03:01Z,,22,,2630809,2023-12-08T12:03:01Z,,0FEKA29VNQFFSR8Q38TTCC42HP,,,
1699444079,2023-11-08T11:47:59Z,,22,,2630809,2023-12-08T11:47:59Z,,0FEK9SPGQ2WJS66MCN7TJ5BJB4,,,
1699443176,2023-11-08T11:32:56Z,,21,,2630809,2023-12-08T11:32:56Z,,0FEK9H2ZD0GEJQVE0KB2S6AR4H,,,
1699442273,2023-11-08T11:17:53Z,,21,,2630809,2023-12-08T11:17:53Z,,0FEK98FKB24KBH8PDT0J7MH3A9,,,
1699441371,2023-11-08T11:02:51Z,,21,,2630809,2023-12-08T11:02:51Z,,0FEK8ZW38JVXVD8MN8N7E45J7N,,,
1699440467,2023-11-08T10:47:47Z,,21,,2630809,2023-12-08T10:47:47Z,,0FEK8Q8C14TQQHAXHYN6CKC8W4,,,
1699439565,2023-11-08T10:32:45Z,,21,,2630809,2023-12-08T10:32:45Z,,0FEK8EN0897M3YDZK6VVAD8WE6,,,
1699438664,2023-11-08T10:17:44Z,,22,,2630809,2023-12-08T10:17:44Z,,0FEK86251SPHTBB2XPVGHRZ70J,,,
1699437759,2023-11-08T10:02:39Z,,23,,2630809,2023-12-08T10:02:39Z,,0FEK7XDTXWCKPV9DME2QGYBND6,,,
1699436856,2023-11-08T09:47:36Z,,23,,2630809,2023-12-08T09:47:36Z,,0FEK7MT9W6Z9EAMFXFWBABDBH4,,,
1699435950,2023-11-08T09:32:30Z,,23,,2630809,2023-12-08T09:32:30Z,,0FEK7C5Z0K9DV2N94XKJW178N1,,,
1699435050,2023-11-08T09:17:30Z,,23,,2630809,2023-12-08T09:17:30Z,,0FEK73K3XE8BRMBY80CEE3EKQA,,,
1699434147,2023-11-08T09:02:27Z,,23,,2630809,2023-12-08T09:02:27Z,,0FEK6TZHT249M2R94AZ8PM8C9T,,,
1699433246,2023-11-08T08:47:26Z,,23,,2630809,2023-12-08T08:47:26Z,,0FEK6JCKQ7RFCBED40XA7G3FMY,,,
1699432340,2023-11-08T08:32:20Z,,23,,2630809,2023-12-08T08:32:20Z,,0FEK69RAGMREXWMWCWTAVYS5PJ,,,
1699431439,2023-11-08T08:17:19Z,,23,,2630809,2023-12-08T08:17:19Z,,0FEK615BM4TF8X29PPV84EMA64,,,
